confidence,radius,position,id
0.6295339241463378,120,"(570, 195)",200002_050
0.631148701206391,120,"(420, 270)",200002_050
0.6366508305776369,120,"(795, 420)",200002_050
0.6380354718800991,120,"(495, 270)",200002_050
0.6420898901885655,120,"(645, 270)",200002_050
0.6426532729418574,120,"(720, 345)",200002_050
0.644531939713816,120,"(795, 495)",200002_050
0.6447429189374901,120,"(420, 345)",200002_050
0.6460963429699231,120,"(795, 570)",200002_050
0.6477384056599527,120,"(570, 270)",200002_050
0.6481819242356986,120,"(495, 345)",200002_050
0.6485267553602242,120,"(345, 345)",200002_050
0.6545007433192879,120,"(720, 420)",200002_050
0.6545549910530737,120,"(570, 345)",200002_050
0.6564247622704825,120,"(645, 345)",200002_050
0.6602235060413867,120,"(495, 420)",200002_050
0.6610924231893313,120,"(720, 570)",200002_050
0.6613012590754503,120,"(270, 345)",200002_050
0.6628731442534557,120,"(120, 570)",200002_050
0.66341113745263,120,"(570, 420)",200002_050
0.6636149363512251,120,"(720, 495)",200002_050
0.6647210256900364,120,"(120, 345)",200002_050
0.6671610158415885,120,"(645, 420)",200002_050
0.6673458844311853,120,"(195, 345)",200002_050
0.6676135853525562,120,"(420, 420)",200002_050
0.6717094562570451,120,"(345, 420)",200002_050
0.6745865399124855,120,"(645, 570)",200002_050
0.6751738414705606,120,"(645, 495)",200002_050
0.677982303947832,120,"(120, 495)",200002_050
0.6800391090843237,120,"(120, 420)",200002_050
0.6811757245078738,120,"(270, 420)",200002_050
0.6860287932607622,120,"(570, 495)",200002_050
0.6873431078291588,120,"(195, 420)",200002_050
0.6921755236342628,120,"(570, 570)",200002_050
0.6970078971734204,120,"(495, 495)",200002_050
0.7024070829243992,120,"(195, 495)",200002_050
0.7092955695749953,120,"(420, 495)",200002_050
0.7115582756011014,120,"(270, 495)",200002_050
0.7118226322122054,120,"(195, 570)",200002_050
0.716971019698293,120,"(495, 570)",200002_050
0.7170917026627777,120,"(345, 495)",200002_050
0.7307484692093675,120,"(270, 570)",200002_050
0.7405186284428191,120,"(420, 570)",200002_050
0.7428514905135196,120,"(345, 570)",200002_050
0.4265929585628261,120,"(120, 120)",200002_051
0.44112405380063435,120,"(345, 120)",200002_051
0.45066849533350883,120,"(420, 120)",200002_051
0.4528652125017099,120,"(270, 120)",200002_051
0.45453080240009247,120,"(195, 120)",200002_051
0.46603663340874535,120,"(120, 195)",200002_051
0.4820346306930736,120,"(495, 120)",200002_051
0.5161058193301247,120,"(195, 195)",200002_051
0.5166428623991162,120,"(1095, 120)",200002_051
0.5241688813977865,120,"(1095, 195)",200002_051
0.5278899911585523,120,"(1020, 195)",200002_051
0.5304384396904146,120,"(1020, 120)",200002_051
0.5339827237238742,120,"(1095, 270)",200002_051
0.5365931945108197,120,"(270, 195)",200002_051
0.5367093402136838,120,"(1020, 270)",200002_051
0.538472411212356,120,"(945, 120)",200002_051
0.5386425332335527,120,"(945, 195)",200002_051
0.5424733743317608,120,"(345, 195)",200002_051
0.5431675458235165,120,"(1095, 345)",200002_051
0.5488184469279994,120,"(570, 120)",200002_051
0.5495477176438202,120,"(945, 270)",200002_051
0.5531045332302238,120,"(1095, 420)",200002_051
0.5554965625805975,120,"(870, 195)",200002_051
0.5564079404951426,120,"(870, 120)",200002_051
0.5583161195053641,120,"(1095, 495)",200002_051
0.5594375785936608,120,"(1020, 345)",200002_051
0.5612686890449146,120,"(1095, 570)",200002_051
0.5622615774484224,120,"(420, 195)",200002_051
0.5682096348674852,120,"(870, 270)",200002_051
0.5699568116646817,120,"(945, 345)",200002_051
0.5727597902721866,120,"(1020, 420)",200002_051
0.5744092925735638,120,"(120, 270)",200002_051
0.5758285088318342,120,"(495, 195)",200002_051
0.5772899767226958,120,"(795, 120)",200002_051
0.5783149291079837,120,"(1020, 495)",200002_051
0.5815938492547083,120,"(1020, 570)",200002_051
0.5864748345903543,120,"(795, 195)",200002_051
0.5901031520978913,120,"(720, 120)",200002_051
0.5909914109467276,120,"(870, 345)",200002_051
0.5919736524805825,120,"(945, 420)",200002_051
0.5946479679636159,120,"(645, 120)",200002_051
0.5948446092424162,120,"(270, 270)",200002_051
0.5958659282772869,120,"(195, 270)",200002_051
0.5982081195766009,120,"(945, 495)",200002_051
0.5991610461890359,120,"(795, 270)",200002_051
0.6018930044343294,120,"(945, 570)",200002_051
0.6064564003359213,120,"(720, 195)",200002_051
0.6093225986705691,120,"(570, 195)",200002_051
0.6109604109011211,120,"(870, 420)",200002_051
0.6170217684557766,120,"(345, 270)",200002_051
0.6179520363973608,120,"(870, 495)",200002_051
0.6179711134100591,120,"(645, 195)",200002_051
0.6180220670667229,120,"(795, 345)",200002_051
0.619771723346286,120,"(420, 270)",200002_051
0.6217391991796762,120,"(720, 270)",200002_051
0.6221548593276541,120,"(870, 570)",200002_051
0.6252108601863089,120,"(495, 270)",200002_051
0.6295941812626067,120,"(795, 420)",200002_051
0.634685960626795,120,"(645, 270)",200002_051
0.6355965716154077,120,"(720, 345)",200002_051
0.637475862524398,120,"(795, 495)",200002_051
0.6381805271902526,120,"(570, 270)",200002_051
0.6411905910099628,120,"(420, 345)",200002_051
0.6423605187550665,120,"(795, 570)",200002_051
0.6442150168711929,120,"(570, 345)",200002_051
0.6458654916538413,120,"(495, 345)",200002_051
0.6465450891495048,120,"(645, 345)",200002_051
0.6467270645776351,120,"(720, 420)",200002_051
0.6467525039843238,120,"(570, 420)",200002_051
0.647002587810551,120,"(120, 570)",200002_051
0.647016239720592,120,"(345, 345)",200002_051
0.6473353550400114,120,"(645, 420)",200002_051
0.6506619347609156,120,"(495, 420)",200002_051
0.6526699798356599,120,"(120, 345)",200002_051
0.6547381474174037,120,"(720, 495)",200002_051
0.6551993833847135,120,"(270, 345)",200002_051
0.655421776827309,120,"(645, 495)",200002_051
0.6579094224054951,120,"(345, 420)",200002_051
0.6608737896039689,120,"(420, 420)",200002_051
0.6620919266342321,120,"(720, 570)",200002_051
0.6623214252914772,120,"(195, 345)",200002_051
0.6646779623594967,120,"(270, 420)",200002_051
0.6683897965498615,120,"(570, 495)",200002_051
0.6712858952430046,120,"(645, 570)",200002_051
0.671952464072841,120,"(120, 495)",200002_051
0.6734266893016294,120,"(120, 420)",200002_051
0.6821505997936567,120,"(195, 420)",200002_051
0.6822738422538819,120,"(495, 495)",200002_051
0.6824224983193077,120,"(570, 570)",200002_051
0.6939891907431592,120,"(195, 495)",200002_051
0.6940667312639477,120,"(270, 495)",200002_051
0.6972237711643136,120,"(420, 495)",200002_051
0.6991575915528615,120,"(195, 570)",200002_051
0.6995945931037576,120,"(345, 495)",200002_051
0.7070788118252616,120,"(495, 570)",200002_051
0.7139599632270415,120,"(270, 570)",200002_051
0.7238468819771873,120,"(345, 570)",200002_051
0.7282897035343987,120,"(420, 570)",200002_051
0.3958724277238986,120,"(195, 120)",200002_052
0.3989460143303027,120,"(270, 120)",200002_052
0.4075888590171086,120,"(345, 120)",200002_052
0.4155963230407981,120,"(120, 195)",200002_052
0.4227720436659764,120,"(120, 120)",200002_052
0.43857136736162267,120,"(420, 120)",200002_052
0.44403806857282613,120,"(195, 195)",200002_052
0.45768438177153525,120,"(270, 195)",200002_052
0.47727626197456113,120,"(495, 120)",200002_052
0.4801569325125801,120,"(345, 195)",200002_052
0.5158530163134775,120,"(120, 270)",200002_052
0.5213037617178398,120,"(1095, 120)",200002_052
0.5266570036747897,120,"(1095, 195)",200002_052
0.5335477180698497,120,"(195, 270)",200002_052
0.5355244932783275,120,"(270, 270)",200002_052
0.5359873478469619,120,"(1095, 270)",200002_052
0.5360578083081474,120,"(420, 195)",200002_052
0.5372720640394391,120,"(1020, 120)",200002_052
0.5387780585213505,120,"(570, 120)",200002_052
0.5400624316656009,120,"(1020, 195)",200002_052
0.5450934766691864,120,"(1095, 345)",200002_052
0.547258244266937,120,"(1020, 270)",200002_052
0.5506633677846792,120,"(945, 120)",200002_052
0.5573313972547964,120,"(1095, 420)",200002_052
0.5580089852140322,120,"(945, 195)",200002_052
0.563020552382051,120,"(1095, 495)",200002_052
0.5634407930602571,120,"(495, 195)",200002_052
0.5634610259573078,120,"(1020, 345)",200002_052
0.5659731219216014,120,"(1095, 570)",200002_052
0.5673327310757571,120,"(870, 120)",200002_052
0.5690768613439048,120,"(945, 270)",200002_052
0.5729253949240402,120,"(345, 270)",200002_052
0.5746994386473437,120,"(870, 195)",200002_052
0.5774562133902996,120,"(1020, 420)",200002_052
0.5814953890045861,120,"(945, 345)",200002_052
0.5824148179016742,120,"(795, 120)",200002_052
0.5830193619846705,120,"(1020, 495)",200002_052
0.5862982821313951,120,"(1020, 570)",200002_052
0.5865357544389045,120,"(870, 270)",200002_052
0.5900753320234632,120,"(645, 120)",200002_052
0.59473648536438,120,"(720, 120)",200002_052
0.5963768352166197,120,"(945, 420)",200002_052
0.5967766323904606,120,"(795, 195)",200002_052
0.5998499669171199,120,"(570, 195)",200002_052
0.60211415698924,120,"(870, 345)",200002_052
0.6029125524532878,120,"(945, 495)",200002_052
0.6053432355152002,120,"(420, 270)",200002_052
0.6065974373110162,120,"(945, 570)",200002_052
0.6100667485787632,120,"(795, 270)",200002_052
0.6111698831995683,120,"(720, 195)",200002_052
0.615393500203262,120,"(870, 420)",200002_052
0.6207343760952179,120,"(645, 195)",200002_052
0.622203663944581,120,"(495, 270)",200002_052
0.6226564692740477,120,"(870, 495)",200002_052
0.6231320706718675,120,"(120, 345)",200002_052
0.6235199861564196,120,"(795, 345)",200002_052
0.6264585593337054,120,"(720, 270)",200002_052
0.626859292204341,120,"(870, 570)",200002_052
0.6335178074718532,120,"(570, 270)",200002_052
0.6342128993202689,120,"(795, 420)",200002_052
0.6372265624258833,120,"(645, 270)",200002_052
0.6394666373035063,120,"(720, 345)",200002_052
0.63951325366698,120,"(645, 420)",200002_052
0.6416899271796543,120,"(645, 345)",200002_052
0.6419429500300079,120,"(570, 345)",200002_052
0.6420795492818793,120,"(795, 495)",200002_052
0.6424782517341131,120,"(720, 420)",200002_052
0.6426868922182091,120,"(270, 345)",200002_052
0.6444004955916576,120,"(570, 420)",200002_052
0.6460457529798131,120,"(420, 345)",200002_052
0.6464485122900784,120,"(795, 570)",200002_052
0.6484387843675427,120,"(720, 495)",200002_052
0.6526060629882113,120,"(345, 345)",200002_052
0.6534161340998733,120,"(195, 345)",200002_052
0.6539331909488597,120,"(495, 345)",200002_052
0.6541885340640239,120,"(645, 495)",200002_052
0.6584124827979086,120,"(720, 570)",200002_052
0.6609219878694199,120,"(120, 570)",200002_052
0.6640921958380896,120,"(645, 570)",200002_052
0.6648678657287692,120,"(495, 420)",200002_052
0.6663745693217277,120,"(420, 420)",200002_052
0.6671721360706048,120,"(345, 420)",200002_052
0.6700520294996243,120,"(570, 495)",200002_052
0.6743505260087779,120,"(270, 420)",200002_052
0.6773581284645149,120,"(120, 420)",200002_052
0.681122753445835,120,"(120, 495)",200002_052
0.6881982103995449,120,"(570, 570)",200002_052
0.6903173808424625,120,"(195, 420)",200002_052
0.6948938410241025,120,"(495, 495)",200002_052
0.7003059171016658,120,"(270, 495)",200002_052
0.7011645057842432,120,"(345, 495)",200002_052
0.7038012392732311,120,"(420, 495)",200002_052
0.704689812106543,120,"(195, 495)",200002_052
0.7056284882636105,120,"(195, 570)",200002_052
0.7198080231915404,120,"(270, 570)",200002_052
0.7211021827113333,120,"(495, 570)",200002_052
0.727206305670149,120,"(420, 570)",200002_052
0.7290646675624746,120,"(345, 570)",200002_052
0.0,120,"(570, 270)",200002_053
0.0,120,"(645, 270)",200002_053
0.0,120,"(720, 270)",200002_053
0.0,120,"(495, 345)",200002_053
0.0,120,"(570, 345)",200002_053
0.0,120,"(645, 345)",200002_053
0.0,120,"(720, 345)",200002_053
0.0,120,"(795, 345)",200002_053
0.0,120,"(495, 420)",200002_053
0.0,120,"(570, 420)",200002_053
0.0,120,"(645, 420)",200002_053
0.0,120,"(720, 420)",200002_053
0.0,120,"(795, 420)",200002_053
0.0,120,"(495, 495)",200002_053
0.0,120,"(570, 495)",200002_053
0.0,120,"(645, 495)",200002_053
0.0,120,"(720, 495)",200002_053
0.0,120,"(795, 495)",200002_053
0.0,120,"(495, 570)",200002_053
0.0,120,"(570, 570)",200002_053
0.0,120,"(645, 570)",200002_053
0.0,120,"(720, 570)",200002_053
0.0,120,"(795, 570)",200002_053
0.44259907051598435,120,"(195, 120)",200002_053
0.44744567335332525,120,"(270, 120)",200002_053
0.4684822523806194,120,"(120, 195)",200002_053
0.47718108261103354,120,"(345, 120)",200002_053
0.4825650136368329,120,"(120, 120)",200002_053
0.48896095022618924,120,"(195, 195)",200002_053
0.5103649743679974,120,"(420, 120)",200002_053
0.5209670658370377,120,"(270, 195)",200002_053
0.5321680057032677,120,"(495, 120)",200002_053
0.5373575815675787,120,"(345, 195)",200002_053
0.5645564784183752,120,"(120, 270)",200002_053
0.5804956493081302,120,"(195, 270)",200002_053
0.5815218807450114,120,"(570, 120)",200002_053
0.5930089861113577,120,"(420, 195)",200002_053
0.6009004225269748,120,"(270, 270)",200002_053
0.6013752198136699,120,"(1095, 120)",200002_053
0.6064801925177796,120,"(1095, 195)",200002_053
0.6082612217864483,120,"(495, 195)",200002_053
0.6103305419668008,120,"(1020, 120)",200002_053
0.6115160283752249,120,"(1095, 270)",200002_053
0.6150708900777692,120,"(1020, 195)",200002_053
0.6174461731963556,120,"(1095, 345)",200002_053
0.619061176880726,120,"(945, 120)",200002_053
0.6198392924983591,120,"(1020, 270)",200002_053
0.623476605245942,120,"(945, 195)",200002_053
0.6243294978170276,120,"(1095, 420)",200002_053
0.6264849147926077,120,"(1020, 345)",200002_053
0.627164184465928,120,"(345, 270)",200002_053
0.6276595089573578,120,"(870, 120)",200002_053
0.6290118990519429,120,"(945, 270)",200002_053
0.6296118891431912,120,"(1095, 495)",200002_053
0.6309839846680846,120,"(570, 195)",200002_053
0.6323459560055777,120,"(870, 195)",200002_053
0.6330746340760938,120,"(645, 120)",200002_053
0.6337017609757245,120,"(1020, 420)",200002_053
0.6344353727281784,120,"(1095, 570)",200002_053
0.6350343546371284,120,"(945, 345)",200002_053
0.6363463643522047,120,"(795, 120)",200002_053
0.637500302207874,120,"(870, 270)",200002_053
0.6394624814642725,120,"(1020, 495)",200002_053
0.6421216071229157,120,"(795, 195)",200002_053
0.642668590948077,120,"(945, 420)",200002_053
0.6439136042383713,120,"(870, 345)",200002_053
0.644819458593746,120,"(720, 120)",200002_053
0.6449653147061332,120,"(1020, 570)",200002_053
0.6476194617800404,120,"(795, 270)",200002_053
0.6492395386348859,120,"(945, 495)",200002_053
0.6515653140735485,120,"(870, 420)",200002_053
0.6517589858310301,120,"(720, 195)",200002_053
0.65565846404248,120,"(945, 570)",200002_053
0.6568504005655222,120,"(495, 270)",200002_053
0.6569331898222156,120,"(645, 195)",200002_053
0.6589302643406826,120,"(870, 495)",200002_053
0.6601640272746121,120,"(420, 270)",200002_053
0.6666592390943255,120,"(870, 570)",200002_053
0.6695087587435977,120,"(120, 345)",200002_053
0.6953215338997962,120,"(420, 345)",200002_053
0.6989246260554013,120,"(270, 345)",200002_053
0.7022730504341215,120,"(345, 345)",200002_053
0.7083280316382959,120,"(195, 345)",200002_053
0.7129741425683841,120,"(420, 420)",200002_053
0.7238037596670085,120,"(345, 420)",200002_053
0.7387906688197354,120,"(120, 570)",200002_053
0.7398569469819979,120,"(420, 495)",200002_053
0.7417134472140657,120,"(270, 420)",200002_053
0.7487158664675934,120,"(120, 420)",200002_053
0.7494686462920426,120,"(345, 495)",200002_053
0.7554367860795242,120,"(120, 495)",200002_053
0.7568545483294362,120,"(195, 420)",200002_053
0.7632046387228775,120,"(270, 495)",200002_053
0.7672695374280923,120,"(420, 570)",200002_053
0.7721994778568001,120,"(195, 495)",200002_053
0.7747370092836349,120,"(195, 570)",200002_053
0.7813729342359389,120,"(345, 570)",200002_053
0.7833019474098927,120,"(270, 570)",200002_053
0.3545549203031143,120,"(195, 120)",200002_054
0.3665009239533967,120,"(120, 195)",200002_054
0.375366481351368,120,"(270, 120)",200002_054
0.37712453357612574,120,"(120, 120)",200002_054
0.39147277965750554,120,"(195, 195)",200002_054
0.41152851598424545,120,"(345, 120)",200002_054
0.4407558469726879,120,"(420, 120)",200002_054
0.4452686318449496,120,"(270, 195)",200002_054
0.460545748724767,120,"(495, 120)",200002_054
0.4694112692600731,120,"(345, 195)",200002_054
0.4769052011679251,120,"(120, 270)",200002_054
0.49131616196609257,120,"(195, 270)",200002_054
0.5141120069930075,120,"(570, 120)",200002_054
0.5238935143081769,120,"(1095, 120)",200002_054
0.5293881239527914,120,"(420, 195)",200002_054
0.5346434611328442,120,"(1095, 195)",200002_054
0.5399510291416353,120,"(270, 270)",200002_054
0.5401302995762599,120,"(1020, 120)",200002_054
0.543752548727267,120,"(1095, 270)",200002_054
0.5494121084237986,120,"(1020, 195)",200002_054
0.5502892375846775,120,"(495, 195)",200002_054
0.5531368866313864,120,"(1095, 345)",200002_054
0.5558017319326785,120,"(945, 120)",200002_054
0.5597916960354239,120,"(1020, 270)",200002_054
0.5604196272878109,120,"(1095, 420)",200002_054
0.5653727688203944,120,"(1095, 495)",200002_054
0.5657853685494892,120,"(945, 195)",200002_054
0.5683253383599448,120,"(1095, 570)",200002_054
0.5697441614443438,120,"(1020, 345)",200002_054
0.5710206007620089,120,"(870, 120)",200002_054
0.5712642542140829,120,"(345, 270)",200002_054
0.5740273646292884,120,"(645, 120)",200002_054
0.5751939535927039,120,"(570, 195)",200002_054
0.5772305355150443,120,"(945, 270)",200002_054
0.579881973975549,120,"(1020, 420)",200002_054
0.5826233408213705,120,"(120, 345)",200002_054
0.5832204694730774,120,"(870, 195)",200002_054
0.5847679705455652,120,"(795, 120)",200002_054
0.585371578423014,120,"(1020, 495)",200002_054
0.5878007853790873,120,"(945, 345)",200002_054
0.5886504985697385,120,"(1020, 570)",200002_054
0.5948988785956097,120,"(870, 270)",200002_054
0.5956758636085573,120,"(720, 120)",200002_054
0.5990654615150672,120,"(945, 420)",200002_054
0.5997139252846345,120,"(795, 195)",200002_054
0.6043113150719112,120,"(570, 270)",200002_054
0.6052647688916312,120,"(945, 495)",200002_054
0.60750160382432,120,"(870, 345)",200002_054
0.6089496537493596,120,"(945, 570)",200002_054
0.6113342655255329,120,"(495, 270)",200002_054
0.6130102642361684,120,"(645, 195)",200002_054
0.6130539952439638,120,"(645, 270)",200002_054
0.6134265546606373,120,"(720, 195)",200002_054
0.6135660248585931,120,"(795, 270)",200002_054
0.6158340428130831,120,"(420, 270)",200002_054
0.6180845190269979,120,"(870, 420)",200002_054
0.6207268286491635,120,"(645, 345)",200002_054
0.6229168417357177,120,"(720, 270)",200002_054
0.6250086857123912,120,"(870, 495)",200002_054
0.6253431785723967,120,"(195, 345)",200002_054
0.6257796742798086,120,"(795, 345)",200002_054
0.6277030065522428,120,"(720, 345)",200002_054
0.6292115086426844,120,"(870, 570)",200002_054
0.6327489954612274,120,"(570, 345)",200002_054
0.6357842163090759,120,"(795, 420)",200002_054
0.6364613853837698,120,"(270, 345)",200002_054
0.6420228046487394,120,"(645, 420)",200002_054
0.643981346828989,120,"(795, 495)",200002_054
0.6447617090761274,120,"(720, 420)",200002_054
0.6466425942697681,120,"(495, 345)",200002_054
0.6494149315790664,120,"(795, 570)",200002_054
0.6515014066245217,120,"(570, 420)",200002_054
0.6517067335369034,120,"(345, 345)",200002_054
0.6604400032822191,120,"(720, 495)",200002_054
0.6639287352587021,120,"(420, 345)",200002_054
0.6655703524360895,120,"(120, 570)",200002_054
0.6688486260940956,120,"(720, 570)",200002_054
0.6709674333623437,120,"(120, 420)",200002_054
0.6767562889031002,120,"(645, 495)",200002_054
0.6768537412747491,120,"(495, 420)",200002_054
0.6850932531846233,120,"(120, 495)",200002_054
0.6855690195385455,120,"(420, 420)",200002_054
0.6868919016224644,120,"(345, 420)",200002_054
0.6883012750363656,120,"(645, 570)",200002_054
0.6921725761578693,120,"(195, 420)",200002_054
0.6924031175260401,120,"(270, 420)",200002_054
0.6947669717621197,120,"(570, 495)",200002_054
0.7024110780578846,120,"(420, 495)",200002_054
0.7033044116089587,120,"(345, 495)",200002_054
0.7089402603979635,120,"(570, 570)",200002_054
0.7093102465410425,120,"(195, 495)",200002_054
0.7098938823419977,120,"(495, 495)",200002_054
0.7108004517884848,120,"(195, 570)",200002_054
0.711919702953894,120,"(270, 495)",200002_054
0.7222441454337273,120,"(495, 570)",200002_054
0.7277449657784106,120,"(270, 570)",200002_054
0.7288333789004574,120,"(420, 570)",200002_054
0.7342768359144762,120,"(345, 570)",200002_054
0.3796145110928793,120,"(120, 195)",200002_055
0.4144253669880645,120,"(195, 195)",200002_055
0.43588808931932665,120,"(195, 120)",200002_055
0.43621646120307284,120,"(270, 120)",200002_055
0.4450976696996554,120,"(120, 270)",200002_055
0.4458571040815208,120,"(120, 120)",200002_055
0.4533919352621188,120,"(345, 120)",200002_055
0.45476361443296653,120,"(420, 120)",200002_055
0.4662343936890775,120,"(495, 120)",200002_055
0.46826797744146914,120,"(270, 195)",200002_055
0.4830617936871667,120,"(195, 270)",200002_055
0.49584326450828514,120,"(345, 195)",200002_055
0.5192168757869704,120,"(570, 120)",200002_055
0.5248708608884514,120,"(1095, 120)",200002_055
0.5349574547212023,120,"(420, 195)",200002_055
0.5363403856992874,120,"(1095, 195)",200002_055
0.5419516354576953,120,"(1020, 120)",200002_055
0.5440291454551632,120,"(1095, 270)",200002_055
0.5446525493788408,120,"(270, 270)",200002_055
0.5476468494379976,120,"(495, 195)",200002_055
0.5525204472897116,120,"(1095, 345)",200002_055
0.5548362753209123,120,"(1020, 195)",200002_055
0.5585301989783182,120,"(945, 120)",200002_055
0.5616492812631634,120,"(1095, 420)",200002_055
0.5650343430791418,120,"(1020, 270)",200002_055
0.5677249852587379,120,"(1095, 495)",200002_055
0.5706775547982883,120,"(1095, 570)",200002_055
0.5711048158064671,120,"(570, 195)",200002_055
0.5715055324339022,120,"(945, 195)",200002_055
0.573393465733819,120,"(870, 120)",200002_055
0.5743336490843532,120,"(1020, 345)",200002_055
0.5750134460391283,120,"(120, 345)",200002_055
0.576552831105357,120,"(645, 120)",200002_055
0.5765809135074805,120,"(345, 270)",200002_055
0.5822733550126337,120,"(1020, 420)",200002_055
0.5832438357586945,120,"(945, 270)",200002_055
0.5871201869839087,120,"(795, 120)",200002_055
0.587421743879349,120,"(870, 195)",200002_055
0.5877237948613575,120,"(1020, 495)",200002_055
0.5910027150080821,120,"(1020, 570)",200002_055
0.5933260104639223,120,"(945, 345)",200002_055
0.5978981555214617,120,"(720, 120)",200002_055
0.6001603537731184,120,"(870, 270)",200002_055
0.60154380564524,120,"(945, 420)",200002_055
0.6022807928504748,120,"(795, 195)",200002_055
0.6058385263771423,120,"(570, 270)",200002_055
0.6069983335546649,120,"(495, 270)",200002_055
0.6076169853299747,120,"(945, 495)",200002_055
0.6113018701877031,120,"(870, 345)",200002_055
0.6113018701877031,120,"(945, 570)",200002_055
0.6123668829792905,120,"(645, 195)",200002_055
0.6134980979384921,120,"(195, 345)",200002_055
0.6154463124865961,120,"(645, 270)",200002_055
0.6157553659602908,120,"(720, 195)",200002_055
0.6162316100982859,120,"(795, 270)",200002_055
0.6178479249688078,120,"(420, 270)",200002_055
0.6204930118210359,120,"(870, 420)",200002_055
0.6266727423584285,120,"(720, 270)",200002_055
0.6266730963265217,120,"(270, 345)",200002_055
0.6273609021507347,120,"(870, 495)",200002_055
0.627889165168234,120,"(645, 345)",200002_055
0.6283656820479554,120,"(795, 345)",200002_055
0.6315637250810279,120,"(870, 570)",200002_055
0.6343027355486253,120,"(720, 345)",200002_055
0.6381702921813908,120,"(795, 420)",200002_055
0.6388506110948678,120,"(570, 345)",200002_055
0.6465373960196124,120,"(795, 495)",200002_055
0.6507062984719618,120,"(495, 345)",200002_055
0.6513547806108382,120,"(720, 420)",200002_055
0.6517693845084402,120,"(795, 570)",200002_055
0.6530814993721339,120,"(345, 345)",200002_055
0.6534575151842796,120,"(645, 420)",200002_055
0.6621084594445648,120,"(570, 420)",200002_055
0.6640518842848576,120,"(720, 495)",200002_055
0.6685033803938798,120,"(120, 570)",200002_055
0.6700992140115105,120,"(420, 345)",200002_055
0.6717150274237482,120,"(720, 570)",200002_055
0.671879037508609,120,"(120, 420)",200002_055
0.6816156117864955,120,"(645, 495)",200002_055
0.6857902393179396,120,"(495, 420)",200002_055
0.6882473816859048,120,"(120, 495)",200002_055
0.6915790346813496,120,"(645, 570)",200002_055
0.6939888669316315,120,"(195, 420)",200002_055
0.6949268620895751,120,"(420, 420)",200002_055
0.6961545971781095,120,"(270, 420)",200002_055
0.6962929136515222,120,"(345, 420)",200002_055
0.700202789217159,120,"(570, 495)",200002_055
0.7105177859173862,120,"(420, 495)",200002_055
0.7114751409409277,120,"(570, 570)",200002_055
0.7117558234770494,120,"(195, 495)",200002_055
0.7118072384379336,120,"(345, 495)",200002_055
0.7142835421090139,120,"(495, 495)",200002_055
0.7154125123844751,120,"(195, 570)",200002_055
0.7173136512163879,120,"(270, 495)",200002_055
0.7262179218919321,120,"(495, 570)",200002_055
0.7335854840871094,120,"(270, 570)",200002_055
0.7362429256955133,120,"(420, 570)",200002_055
0.7416763965170244,120,"(345, 570)",200002_055
0.3307374870922508,120,"(195, 120)",200002_056
0.3423575642193466,120,"(195, 195)",200002_056
0.3427262470599279,120,"(270, 120)",200002_056
0.3483069133870275,120,"(120, 195)",200002_056
0.37037230709832314,120,"(120, 120)",200002_056
0.3763643716444086,120,"(270, 195)",200002_056
0.38815026719804463,120,"(345, 120)",200002_056
0.4109471143485428,120,"(420, 120)",200002_056
0.43078054965858525,120,"(495, 120)",200002_056
0.43371021495359535,120,"(345, 195)",200002_056
0.4344692410016648,120,"(195, 270)",200002_056
0.43473824324695237,120,"(120, 270)",200002_056
0.4901401089587714,120,"(270, 270)",200002_056
0.49177757538096073,120,"(570, 120)",200002_056
0.4987356100731628,120,"(420, 195)",200002_056
0.5109396342249471,120,"(495, 195)",200002_056
0.5147452777769709,120,"(1095, 120)",200002_056
0.5318149241164499,120,"(1095, 195)",200002_056
0.5341480501499386,120,"(1020, 120)",200002_056
0.5346223939476791,120,"(570, 195)",200002_056
0.5375984067452477,120,"(345, 270)",200002_056
0.5400232259398241,120,"(1095, 270)",200002_056
0.5477456949741161,120,"(1095, 345)",200002_056
0.5485862711079774,120,"(1020, 195)",200002_056
0.5537019789236709,120,"(945, 120)",200002_056
0.5564343563059383,120,"(1095, 420)",200002_056
0.5566907752160973,120,"(1020, 270)",200002_056
0.5607549866266492,120,"(645, 120)",200002_056
0.5629875771422078,120,"(1095, 495)",200002_056
0.5640171320525819,120,"(1020, 345)",200002_056
0.5652259337233793,120,"(945, 195)",200002_056
0.5656962764179998,120,"(120, 345)",200002_056
0.5659731219216014,120,"(1095, 570)",200002_056
0.568689032857132,120,"(870, 120)",200002_056
0.5731160684944675,120,"(1020, 420)",200002_056
0.5739832545617766,120,"(945, 270)",200002_056
0.577173893481888,120,"(495, 270)",200002_056
0.581708102092419,120,"(1020, 495)",200002_056
0.5823532310674845,120,"(870, 195)",200002_056
0.5824157541072218,120,"(795, 120)",200002_056
0.5824159118502692,120,"(570, 270)",200002_056
0.582574469921033,120,"(945, 345)",200002_056
0.5862982821313951,120,"(1020, 570)",200002_056
0.5867895059623838,120,"(195, 345)",200002_056
0.5918371608063032,120,"(720, 120)",200002_056
0.5920944229962228,120,"(945, 420)",200002_056
0.5933583735865099,120,"(645, 195)",200002_056
0.593621686183007,120,"(870, 270)",200002_056
0.5938336805472713,120,"(420, 270)",200002_056
0.5971052805966255,120,"(270, 345)",200002_056
0.597181254321448,120,"(645, 270)",200002_056
0.5975763599737878,120,"(795, 195)",200002_056
